num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone;TotalTasksDone;TasksCompleted
10;20;10;2;True;2000;1;0.1;0;0;0;0;0;97.89983367919922;0.23990345001220703;22679.315531484426;19918.10711855782;1257.2989101973262;1503.8999999999999;[133.05, 149.05, 109.05, 173.05, 194.75, 180.05, 133.05, 96.05, 125.05, 210.75];114.7;[1, 3, 2, 3, 3, 2, 2, 1, 4];3;21;False
10;20;10;3;True;2000;1;0.1;0;0;0;0;0;71.40571618080139;0.24740052223205566;20375.310977894103;17925.471115495748;1134.0146648605282;1315.8;[125.48, 109.48, 151.48, 151.48, 151.48, 82.48, 89.48, 151.48, 151.48, 151.48];68.99999999999999;[3, 3, 1, 4, 2, 1, 1, 2, 3];3;20;True
10;20;10;4;True;2000;1;0.1;0;0;0;0;0;99.80770587921143;0.3082091808319092;24493.45881904853;21623.170220078133;1245.0939241439714;1625.2399999999998;[116.76, 212.09, 98.76, 148.09, 156.09, 154.09, 198.09, 180.09, 186.09, 175.09];113.33;[6, 3, 2, 1, 3, 2, 2, 2, 2];5;23;False
10;20;10;5;True;2000;1;0.1;0;0;0;0;0;179.74959301948547;0.4002683162689209;30538.14969684772;26754.761051172638;1842.5344016303773;1940.8299999999997;[159.61, 172.58, 117.58, 180.58, 150.58, 366.58, 182.58, 366.58, 115.58, 128.58];251.0;[2, 2, 3, 4, 1, 7, 2, 3, 3, 2];6;29;False
10;20;10;6;True;2000;1;0.1;0;0;0;0;0;48.27008843421936;0.2896575927734375;20123.26575645872;18122.437373870445;1011.041851001166;989.78;[101.37, 82.4, 101.37, 101.37, 101.37, 101.37, 101.37, 101.37, 101.37, 96.42];18.97;[1, 1, 2, 3, 4, 2, 2, 1, 4];3;20;True
10;30;10;1;True;2000;1;0.1;0;0;0;0;0;113.8437123298645;0.5855176448822021;37188.843434235256;33010.45028690411;2221.56284161426;1956.86;[210.23, 156.48, 149.48, 208.23, 210.23, 205.23, 210.23, 186.29, 210.23, 210.23];60.75;[2, 2, 4, 6, 2, 5, 3, 6, 5];4;35;False
10;30;10;2;True;2000;1;0.1;0;0;0;0;0;129.7068977355957;0.5216436386108398;33328.37385437311;29466.314083921265;2050.068628322692;1811.9799999999998;[191.28, 205.28, 165.28, 146.28, 209.28, 241.28, 190.28, 111.87, 125.87, 225.28];129.41;[2, 4, 1, 4, 4, 5, 1, 4, 2, 5];4;32;False
10;30;10;3;True;2000;1;0.1;0;0;0;0;0;140.4712975025177;0.6976382732391357;37936.623026533;33581.57105737261;2266.5464684005037;2088.48;[176.74, 181.74, 250.83, 191.74, 223.83, 159.74, 209.6, 216.6, 250.83, 226.83];91.09;[2, 3, 9, 2, 4, 3, 5, 2, 3, 4];7;37;False
10;30;10;4;True;2000;1;0.1;0;0;0;0;0;122.62398982048035;0.7385532855987549;41189.83222720893;37150.618207893735;2039.9663155238543;1999.2400000000002;[158.44, 217.42, 151.44, 191.42, 217.42, 217.42, 217.42, 198.42, 212.42, 217.42];65.97999999999999;[3, 3, 3, 3, 2, 7, 6, 1, 3, 6];6;37;False
10;30;10;5;True;2000;1;0.1;0;0;0;0;0;129.12159252166748;0.5223171710968018;35525.112989486755;31743.304840005057;1989.4187279418877;1792.3999999999996;[187.64, 132.04, 168.64, 239.64, 133.04, 239.64, 235.64, 154.04, 137.04, 165.04];107.6;[1, 3, 5, 4, 1, 5, 5, 2, 3, 4];4;33;False
10;30;10;6;True;2000;1;0.1;0;0;0;0;0;273.9551486968994;0.6120355129241943;44784.465876832925;40099.015461678406;2138.3786059157637;2547.1;[263.81, 123.81, 499.81, 247.81, 164.81, 190.81, 214.81, 499.81, 194.81, 146.81];376.0;[1, 3, 7, 4, 5, 3, 2, 8, 4, 3];7;40;False
10;40;10;1;True;2000;1;0.1;0;0;0;0;0;360.96350169181824;0.9831480979919434;59248.22146665909;53161.41647287348;3086.7820082736976;2999.9999999999995;[408.6, 426.6, 577.6, 216.6, 254.6, 220.6, 226.6, 240.6, 233.6, 194.6];383.0;[8, 6, 11, 1, 6, 4, 1, 3, 8, 4];10;52;False
